arquivo,acuracia_proxy,modo_proxy,vetorizador,classificador,hiperparams
submission_t0350_cv_proxy0.6196_count_mnb.csv,0.619562124414162,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=10000, min_df=3)),\n                ('clf', MultinomialNB(alpha=0.35))])""}"
submission_t0063_cv_proxy0.6196_count_mnb.csv,0.6195618994703698,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0037_cv_proxy0.6196_count_mnb.csv,0.6195618994703698,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0367_cv_proxy0.6196_count_mnb.csv,0.6195617869984739,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=30000,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.75))])""}"
submission_t0321_cv_proxy0.6196_count_mnb.csv,0.6195617869984739,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=30000,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.75))])""}"
submission_t0189_cv_proxy0.6193_count_mnb.csv,0.6192626117548877,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=30000, min_df=2)),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0416_cv_proxy0.6193_tfidf_mnb.csv,0.6192619369235113,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, max_features=15000, min_df=2,\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0404_cv_proxy0.6191_count_mnb.csv,0.6191121243579261,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=15000, min_df=3)),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0375_cv_proxy0.6188_count_mnb.csv,0.6188124992267556,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=3, stop_words='english')),\n                ('clf', MultinomialNB())])""}"
submission_t0089_cv_proxy0.6188_tfidf_mnb.csv,0.6188122742829635,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0231_cv_proxy0.6188_tfidf_mnb.csv,0.6188122742829635,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0062_cv_proxy0.6187_count_mnb.csv,0.6186616744141058,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.3))])""}"
submission_t0036_cv_proxy0.6187_count_mnb.csv,0.6186616744141058,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.3))])""}"
submission_t0048_cv_proxy0.6185_count_mnb.csv,0.6185117493766246,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer()), ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0341_cv_proxy0.6184_count_mnb.csv,0.6183627241143119,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=15000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.75))])""}"
submission_t0224_cv_proxy0.6184_count_mnb.csv,0.6183627241143119,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=50000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.75))])""}"
submission_t0088_cv_proxy0.6184_tfidf_mnb.csv,0.6183622742267276,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.3))])""}"
submission_t0362_cv_proxy0.6179_tfidf_mnb.csv,0.6179119367548034,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_features=50000, min_df=2)),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0347_cv_proxy0.6179_tfidf_mnb.csv,0.6179119367548034,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=15000, min_df=2)),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0136_cv_proxy0.6178_tfidf_mnb.csv,0.6177622366611144,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=10000,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.75))])""}"
submission_t0410_cv_proxy0.6178_count_mnb.csv,0.6177620117173221,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0024_cv_proxy0.6175_count_mnb.csv,0.6174627240018401,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0011_cv_proxy0.6175_count_mnb.csv,0.6174627240018401,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0035_cv_proxy0.6175_count_mnb.csv,0.6174615992828791,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0061_cv_proxy0.6175_count_mnb.csv,0.6174615992828791,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0059_cv_proxy0.6173_count_mnb.csv,0.6173116742453979,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.12))])""}"
submission_t0033_cv_proxy0.6173_count_mnb.csv,0.6173116742453979,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.12))])""}"
submission_t0076_cv_proxy0.6172_tfidf_mnb.csv,0.6171627614549815,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=15000, min_df=2,\n                                 stop_words='english', sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0381_cv_proxy0.6172_count_mnb.csv,0.6171625365111892,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, min_df=3, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0196_cv_proxy0.6170_tfidf_mnb.csv,0.6170118241704354,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.9, max_features=10000, min_df=3)),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0402_cv_proxy0.6170_tfidf_mnb.csv,0.6170118241704354,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=50000, min_df=2,\n                                 ngram_range=(1, 2))),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t0245_cv_proxy0.6169_count_mnb.csv,0.6168621240767462,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=10000, min_df=3)),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t0163_cv_proxy0.6169_count_mnb.csv,0.6168620116048502,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=10000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.35))])""}"
submission_t0220_cv_proxy0.6169_count_mnb.csv,0.6168616741891619,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=10000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0251_cv_proxy0.6169_count_mnb.csv,0.6168616741891619,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=50000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0215_cv_proxy0.6167_tfidf_mnb.csv,0.6167132112863298,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(min_df=3, stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0085_cv_proxy0.6167_tfidf_mnb.csv,0.616711974095473,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.12))])""}"
submission_t0047_cv_proxy0.6167_count_mnb.csv,0.6167119740954728,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer()), ('clf', MultinomialNB(alpha=0.15))])""}"
submission_t0312_cv_proxy0.6167_count_mnb.csv,0.6167118616235767,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=15000,\n                                 ngram_range=(1, 2))),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t0138_cv_proxy0.6167_count_mnb.csv,0.6167118616235767,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=15000,\n                                 ngram_range=(1, 2))),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t0261_cv_proxy0.6167_count_mnb.csv,0.6167115242078884,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=50000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.08))])""}"
submission_t0031_cv_proxy0.6167_count_mnb.csv,0.6167115242078884,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.08))])""}"
submission_t0057_cv_proxy0.6167_count_mnb.csv,0.6167115242078884,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.08))])""}"
submission_t0010_cv_proxy0.6166_count_mnb.csv,0.6165620490579917,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.3))])""}"
submission_t0023_cv_proxy0.6166_count_mnb.csv,0.6165620490579917,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.3))])""}"
submission_t0371_cv_proxy0.6166_tfidf_mnb.csv,0.6165618241141995,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0084_cv_proxy0.6166_tfidf_mnb.csv,0.6165618241141995,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0083_cv_proxy0.6166_tfidf_mnb.csv,0.6165617116423034,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.08))])""}"
submission_t0032_cv_proxy0.6164_count_mnb.csv,0.61641156166103,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0058_cv_proxy0.6164_count_mnb.csv,0.61641156166103,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0412_cv_proxy0.6164_count_mnb.csv,0.6164114491891339,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2),\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0056_cv_proxy0.6164_count_mnb.csv,0.6164114491891339,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0030_cv_proxy0.6164_count_mnb.csv,0.6164114491891339,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0086_cv_proxy0.6163_tfidf_mnb.csv,0.6162621989830291,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.15))])""}"
submission_t0423_cv_proxy0.6163_tfidf_mnb.csv,0.616262086511133,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=50000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0317_cv_proxy0.6163_tfidf_mnb.csv,0.616262086511133,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.9, max_features=50000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0087_cv_proxy0.6163_tfidf_mnb.csv,0.616262086511133,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0034_cv_proxy0.6163_count_mnb.csv,0.6162615241516526,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.15))])""}"
submission_t0397_cv_proxy0.6163_count_mnb.csv,0.6162615241516526,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=50000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.15))])""}"
submission_t0060_cv_proxy0.6163_count_mnb.csv,0.6162615241516526,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.15))])""}"
submission_t0328_cv_proxy0.6161_tfidf_mnb.csv,0.61611249888934,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, max_features=15000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0170_cv_proxy0.6161_count_mnb.csv,0.6161121614736518,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=15000, min_df=3,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.35))])""}"
submission_t0046_cv_proxy0.6161_count_mnb.csv,0.6161119365298596,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer()), ('clf', MultinomialNB(alpha=0.12))])""}"
submission_t0045_cv_proxy0.6160_count_mnb.csv,0.6159622364361705,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer()), ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0195_cv_proxy0.6158_tfidf_mnb.csv,0.6158124238705853,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.9, max_features=15000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0210_cv_proxy0.6158_tfidf_mnb.csv,0.6158124238705853,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=15000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0044_cv_proxy0.6158_count_mnb.csv,0.6158121989267932,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer()), ('clf', MultinomialNB(alpha=0.08))])""}"
submission_t0244_cv_proxy0.6158_tfidf_mnb.csv,0.6158117490392089,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_df=0.9, min_df=3)),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t0286_cv_proxy0.6158_tfidf_mnb.csv,0.6158100619607675,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=30000, ngram_range=(1, 2))),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t0284_cv_proxy0.6157_tfidf_mnb.csv,0.6156632861363767,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=50000, min_df=3,\n                                 stop_words='english', sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.35))])""}"
submission_t0208_cv_proxy0.6157_tfidf_mnb.csv,0.6156632861363767,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.9, max_features=50000, min_df=3,\n                                 stop_words='english', sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.35))])""}"
submission_t0198_cv_proxy0.6152_tfidf_mnb.csv,0.6152122738330761,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=50000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0157_cv_proxy0.6152_count_mnb.csv,0.6152115990016994,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=10000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0082_cv_proxy0.6152_tfidf_mnb.csv,0.6152113740579073,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0177_cv_proxy0.6152_tfidf_mnb.csv,0.6152113740579073,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_features=30000, min_df=2)),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t0132_cv_proxy0.6152_tfidf_mnb.csv,0.6152113740579073,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=10000, min_df=2)),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t0075_cv_proxy0.6151_tfidf_mnb.csv,0.6150617864361142,cv,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=15000, min_df=2,\n                                 stop_words='english', sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.3))])""}"
submission_t0314_cv_proxy0.6149_count_mnb.csv,0.6149114115110487,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=50000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.08))])""}"
submission_t0021_cv_proxy0.6146_count_mnb.csv,0.6146121237955666,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.15))])""}"
submission_t0008_cv_proxy0.6146_count_mnb.csv,0.6146121237955666,cv,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.15))])""}"
